loan_id,customer_id,segment
L0048466,C039076,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048467,C039076,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048468,C039077,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048469,C039078,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048470,C039078,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048471,C039079,T5: interest_rate_apr 30.6%-32.4%
L0048472,C039080,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048473,C039080,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048474,C039080,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048475,C039081,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048476,C039082,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048477,C039082,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048478,C039083,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048479,C039084,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048480,C039085,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048481,C039086,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048482,C039087,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048483,C039087,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048484,C039088,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048485,C039089,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048486,C039090,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048487,C039090,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048488,C039091,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048489,C039092,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048490,C039093,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048491,C039094,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048492,C039095,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048493,C039096,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048494,C039097,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048495,C039098,T5: interest_rate_apr 30.6%-32.4%
L0048496,C039099,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048497,C039100,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048498,C039101,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048499,C039102,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048500,C039103,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048501,C039103,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048502,C039104,T6: interest_rate_apr > 32.4%
L0048503,C039105,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048504,C039106,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048505,C039107,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048506,C039108,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048507,C039109,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048508,C039110,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048509,C039111,T5: interest_rate_apr 30.6%-32.4%
L0048510,C039112,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048511,C039113,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048512,C039114,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048513,C039114,T6: interest_rate_apr > 32.4%
L0048514,C039115,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048515,C039116,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048516,C039116,T6: interest_rate_apr > 32.4%
L0048517,C039117,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048518,C039118,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048519,C039119,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048520,C039120,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048521,C039120,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048522,C039121,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048523,C039122,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048524,C039123,T5: interest_rate_apr 30.6%-32.4%
L0048525,C039124,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048526,C039125,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048527,C039126,T6: interest_rate_apr > 32.4%
L0048528,C039127,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048529,C039128,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048530,C039129,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048531,C039129,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048532,C039130,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048533,C039131,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048534,C039132,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048535,C039132,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048536,C039133,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048537,C039134,T5: interest_rate_apr 30.6%-32.4%
L0048538,C039135,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048539,C039136,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048540,C039137,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048541,C039138,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048542,C039139,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048543,C039140,T5: interest_rate_apr 30.6%-32.4%
L0048544,C039141,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048545,C039142,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048546,C039143,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048547,C039144,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048548,C039145,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048549,C039145,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048550,C039146,T6: interest_rate_apr > 32.4%
L0048551,C039147,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048552,C039148,T6: interest_rate_apr > 32.4%
L0048553,C039149,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048554,C039149,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048555,C039149,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048556,C039150,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048557,C039151,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048558,C039152,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048559,C039153,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048560,C039154,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048561,C039155,T5: interest_rate_apr 30.6%-32.4%
L0048562,C039156,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048563,C039156,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048564,C039156,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048565,C039157,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048566,C039158,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048567,C039159,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048568,C039160,T5: interest_rate_apr 30.6%-32.4%
L0048569,C039161,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048570,C039162,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048571,C039163,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048572,C039164,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048573,C039165,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048574,C039165,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048575,C039166,T5: interest_rate_apr 30.6%-32.4%
L0048576,C039167,T5: interest_rate_apr 30.6%-32.4%
L0048577,C039167,T6: interest_rate_apr > 32.4%
L0048578,C039168,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048579,C039169,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048580,C039170,T5: interest_rate_apr 30.6%-32.4%
L0048581,C039170,T5: interest_rate_apr 30.6%-32.4%
L0048582,C039170,T5: interest_rate_apr 30.6%-32.4%
L0048583,C039171,T5: interest_rate_apr 30.6%-32.4%
L0048584,C039172,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048585,C039173,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048586,C039174,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048587,C039175,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048588,C039176,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048589,C039177,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048590,C039178,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048591,C039179,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048592,C039179,T5: interest_rate_apr 30.6%-32.4%
L0048593,C039180,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048594,C039181,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048595,C039182,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048596,C039182,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048597,C039183,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048598,C039184,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048599,C039185,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048600,C039186,T6: interest_rate_apr > 32.4%
L0048601,C039187,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048602,C039188,T6: interest_rate_apr > 32.4%
L0048603,C039189,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048604,C039190,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048605,C039191,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048606,C039191,T6: interest_rate_apr > 32.4%
L0048607,C039192,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048608,C039193,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048609,C039194,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048610,C039195,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048611,C039196,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048612,C039197,T5: interest_rate_apr 30.6%-32.4%
L0048613,C039198,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048614,C039199,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048615,C039200,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048616,C039201,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048617,C039202,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048618,C039203,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048619,C039204,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048620,C039205,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048621,C039206,T6: interest_rate_apr > 32.4%
L0048622,C039207,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048623,C039208,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048624,C039208,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048625,C039209,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048626,C039209,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048627,C039210,T6: interest_rate_apr > 32.4%
L0048628,C039210,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048629,C039211,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048630,C039211,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048631,C039212,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048632,C039212,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048633,C039213,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048634,C039213,T6: interest_rate_apr > 32.4%
L0048635,C039214,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048636,C039215,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048637,C039216,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048638,C039217,T6: interest_rate_apr > 32.4%
L0048639,C039218,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048640,C039219,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048641,C039220,T5: interest_rate_apr 30.6%-32.4%
L0048642,C039221,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048643,C039222,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048644,C039223,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048645,C039224,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048646,C039225,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048647,C039225,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048648,C039226,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048649,C039227,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048650,C039228,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048651,C039229,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048652,C039230,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048653,C039230,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048654,C039231,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048655,C039232,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048656,C039233,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048657,C039234,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048658,C039235,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048659,C039236,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048660,C039237,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048661,C039238,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048662,C039239,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048663,C039239,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048664,C039240,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048665,C039241,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048666,C039242,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048667,C039243,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048668,C039244,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048669,C039245,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048670,C039246,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048671,C039246,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048672,C039247,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048673,C039248,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048674,C039249,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048675,C039249,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048676,C039249,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048677,C039250,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048678,C039250,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048679,C039251,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048680,C039252,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048681,C039253,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048682,C039253,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048683,C039254,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048684,C039254,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048685,C039255,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048686,C039255,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048687,C039256,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048688,C039256,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048689,C039257,T6: interest_rate_apr > 32.4%
L0048690,C039258,T6: interest_rate_apr > 32.4%
L0048691,C039259,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048692,C039260,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048693,C039260,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048694,C039260,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048695,C039261,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048696,C039262,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048697,C039263,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048698,C039264,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048699,C039265,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048700,C039266,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048701,C039266,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048702,C039267,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048703,C039267,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048704,C039268,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048705,C039269,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048706,C039269,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048707,C039270,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048708,C039271,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048709,C039272,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048710,C039273,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048711,C039274,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048712,C039275,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048713,C039275,T6: interest_rate_apr > 32.4%
L0048714,C039276,T6: interest_rate_apr > 32.4%
L0048715,C039277,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048716,C039278,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048717,C039279,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048718,C039280,T5: interest_rate_apr 30.6%-32.4%
L0048719,C039280,T5: interest_rate_apr 30.6%-32.4%
L0048720,C039281,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048721,C039282,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048722,C039283,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048723,C039284,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048724,C039284,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048725,C039285,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048726,C039286,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048727,C039287,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048728,C039288,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048729,C039289,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048730,C039289,T6: interest_rate_apr > 32.4%
L0048731,C039289,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048732,C039290,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048733,C039291,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048734,C039292,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048735,C039293,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048736,C039293,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048737,C039294,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048738,C039295,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048739,C039295,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048740,C039296,T6: interest_rate_apr > 32.4%
L0048741,C039297,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048742,C039297,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048743,C039298,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048744,C039299,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048745,C039299,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048746,C039300,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048747,C039301,T5: interest_rate_apr 30.6%-32.4%
L0048748,C039302,T5: interest_rate_apr 30.6%-32.4%
L0048749,C039303,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048750,C039304,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048751,C039305,T6: interest_rate_apr > 32.4%
L0048752,C039306,T5: interest_rate_apr 30.6%-32.4%
L0048753,C039307,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048754,C039308,T5: interest_rate_apr 30.6%-32.4%
L0048755,C039308,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048756,C039309,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048757,C039310,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048758,C039310,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048759,C039311,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048760,C039312,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048761,C039313,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048762,C039314,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048763,C039315,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048764,C039316,T5: interest_rate_apr 30.6%-32.4%
L0048765,C039317,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048766,C039318,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048767,C039319,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048768,C039320,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048769,C039321,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048770,C039322,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048771,C039323,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048772,C039324,T6: interest_rate_apr > 32.4%
L0048773,C039325,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048774,C039326,T6: interest_rate_apr > 32.4%
L0048775,C039327,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048776,C039328,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048777,C039328,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048778,C039329,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048779,C039330,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048780,C039331,T6: interest_rate_apr > 32.4%
L0048781,C039332,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048782,C039333,T5: interest_rate_apr 30.6%-32.4%
L0048783,C039334,T6: interest_rate_apr > 32.4%
L0048784,C039335,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048785,C039335,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048786,C039336,T6: interest_rate_apr > 32.4%
L0048787,C039337,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048788,C039338,T6: interest_rate_apr > 32.4%
L0048789,C039339,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048790,C039340,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048791,C039341,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048792,C039341,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048793,C039341,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048794,C039342,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048795,C039343,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048796,C039344,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048797,C039345,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048798,C039345,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048799,C039346,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048800,C039347,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048801,C039348,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048802,C039348,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048803,C039349,T6: interest_rate_apr > 32.4%
L0048804,C039350,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048805,C039351,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048806,C039351,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048807,C039351,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048808,C039352,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048809,C039353,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048810,C039353,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0048811,C039354,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0048812,C039355,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048813,C039356,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048814,C039357,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048815,C039358,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048816,C039359,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048817,C039360,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0048818,C039361,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048819,C039362,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0048820,C039363,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
