loan_id,nii,fee,loss,servicing,cac_charged
L0044311,2514.622925511445,2025.21,0.0,800.0,149.0
L0044312,6814.37083008769,3564.1949999999997,0.0,320.0,144.0
L0044313,2212.64221346234,1349.94,0.0,160.0,819.0
L0044314,33198.43083477935,4760.025,0.0,1040.0,1180.0
L0044315,11318.14446576628,1387.065,0.0,1120.0,136.0
L0044316,18501.38867163875,6931.875,0.0,480.0,693.0
L0044317,3423.594745320836,659.13,0.0,880.0,908.0
L0044318,521.6216799888015,78.86,0.0,400.0,1666.0
L0044319,971.4971548379492,157.105,0.0,240.0,126.0
L0044320,13571.676614922657,897.48,0.0,1520.0,1477.0
L0044321,10078.220268560666,803.6999999999999,0.0,1200.0,0.0
L0044322,350.7624302739836,46.88,0.0,320.0,624.0
L0044323,16494.384931091125,1784.865,0.0,1600.0,1073.0
L0044324,384.9580784535408,23.580000000000002,0.0,320.0,1104.0
L0044325,657.3185585572757,56.52,4714.296,240.0,0.0
L0044326,6362.614385597119,1347.105,0.0,1360.0,1298.0
L0044327,14081.039374180436,2322.54,92945.697,800.0,1310.0
L0044328,0.0,25.03,0.0,80.0,285.0
L0044329,26078.072064825345,2064.1349999999998,0.0,1840.0,1331.0
L0044330,84.5018788574636,10.0,0.0,320.0,0.0
L0044331,66.82581044822932,10.0,0.0,240.0,0.0
L0044332,11784.319074054789,2129.3849999999998,0.0,880.0,694.0
L0044333,544.8002266291529,49.85,4151.088,240.0,0.0
L0044334,52615.4355243091,5760.855,0.0,1280.0,552.0
L0044335,5286.607425619881,1351.365,0.0,800.0,421.0
L0044336,8718.087010227031,1928.475,0.0,640.0,706.0
L0044337,182812.11238798223,24636.915,0.0,1200.0,970.0
L0044338,15651.934276204816,6779.28,0.0,880.0,1904.0
L0044339,729.832453354206,58.730000000000004,4907.812000000001,240.0,525.0
L0044340,10775.831284855456,993.51,29909.438,960.0,275.0
L0044341,303.96805049551654,91.88,0.0,80.0,257.0
L0044342,382.00115226978437,50.14,0.0,240.0,1435.0
L0044343,17557.418509440868,3416.895,0.0,480.0,1011.0
L0044344,1280.5854777117538,2586.75,0.0,80.0,573.0
L0044345,41172.69866863343,14741.475,0.0,1040.0,1129.0
L0044346,576.0518848149944,109.775,0.0,320.0,786.0
L0044347,234.67162811301648,31.54,0.0,160.0,1207.0
L0044348,11231.99087621279,2970.105,0.0,1920.0,264.0
L0044349,25939.137919554414,13508.925,0.0,1040.0,0.0
L0044350,209.4439180380665,42.44,0.0,160.0,193.0
L0044351,18001.933313519257,6763.365,0.0,800.0,197.0
L0044352,14595.99986103177,6409.425,0.0,480.0,669.0
L0044353,652.3803542527183,99.59,0.0,240.0,292.0
L0044354,388.80222760997714,29.375,2470.696,320.0,1183.0
L0044355,102.69699621159583,15.9,0.0,320.0,1258.0
L0044356,1892.5581221761277,745.4399999999999,0.0,480.0,221.0
L0044357,71.51899295861833,33.755,0.0,240.0,674.0
L0044358,37770.77696256096,2810.64,0.0,1680.0,1743.0
L0044359,3184.4978736859184,1875.54,0.0,160.0,1128.0
L0044360,109.62595504605211,76.185,0.0,80.0,1139.0
L0044361,11298.792750883908,4673.55,0.0,800.0,770.0
L0044362,5573.067262268812,1420.5449999999998,0.0,560.0,1012.0
L0044363,2146.9267675473498,2270.13,0.0,160.0,136.0
L0044364,6747.396868516049,3063.435,0.0,960.0,330.0
L0044365,526.0260090973601,93.58,0.0,400.0,1274.0
L0044366,309.2004835406318,702.99,0.0,80.0,468.0
L0044367,202.28822366081178,35.615,0.0,400.0,1851.0
L0044368,3195.776980625167,1654.1699999999998,0.0,240.0,988.0
L0044369,11740.816845994703,2177.955,0.0,1200.0,652.0
L0044370,10492.978541247137,2731.785,0.0,1840.0,718.0
L0044371,1570.5821477138252,517.5,0.0,1360.0,0.0
L0044372,121.90755945730955,74.825,0.0,160.0,1301.0
L0044373,23242.51589764198,3245.43,0.0,1360.0,0.0
L0044374,6023.680985570345,2962.845,0.0,240.0,0.0
L0044375,1835.687784034321,450.0,0.0,480.0,306.0
L0044376,345.9618723653257,52.69,0.0,160.0,0.0
L0044377,185294.59431714064,25212.735,0.0,1600.0,624.0
L0044378,988.5932761432043,109.18,0.0,320.0,0.0
L0044379,363.5964261612296,51.21,0.0,480.0,1457.0
L0044380,2105.558060400188,1574.865,0.0,240.0,790.0
L0044381,1970.3981608510019,693.345,0.0,640.0,148.0
L0044382,14345.766531253941,3334.305,0.0,1120.0,1344.0
L0044383,3139.726472479198,1209.165,0.0,480.0,804.0
L0044384,4040.9560228518026,1233.6599999999999,0.0,800.0,279.0
L0044385,10100.349996139259,4056.0,0.0,880.0,0.0
L0044386,22496.475751189995,21794.175,0.0,240.0,0.0
L0044387,5714.170927463677,645.75,0.0,1600.0,190.0
L0044388,6362.043046824373,1635.135,0.0,1040.0,1243.0
L0044389,48032.76578721449,28615.245,0.0,400.0,469.0
L0044390,3406.2713484037668,909.555,0.0,640.0,0.0
L0044391,52513.06912322105,48006.795,0.0,640.0,107.0
L0044392,2563.048720837687,5780.955,0.0,160.0,0.0
L0044393,21470.656644706665,11702.445,0.0,880.0,569.0
L0044394,942.0534996365011,3000.0,0.0,80.0,290.0
L0044395,113.65890859086998,81.935,0.0,160.0,0.0
L0044396,28921.649485050446,9074.13,0.0,800.0,164.0
L0044397,25886.911082390918,7894.259999999999,0.0,960.0,955.0
L0044398,12711.984012782368,2064.915,0.0,1440.0,602.0
L0044399,52656.715245403844,7372.23,0.0,1280.0,1320.0
L0044400,5264.601830783076,475.48499999999996,0.0,1280.0,1097.0
L0044401,391.5011485579424,59.515,0.0,240.0,928.0
L0044402,150.60693047575654,17.965,0.0,160.0,1395.0
L0044403,10876.363381551322,8625.315,0.0,880.0,255.0
L0044404,2540.9103868282864,250.0,0.0,400.0,1206.0
L0044405,21982.333811130076,1501.7849999999999,0.0,1440.0,1498.0
L0044406,1815.7507892379165,9196.08,0.0,80.0,1553.0
L0044407,3409.103248843993,1511.235,0.0,960.0,0.0
L0044408,1285.7495644844325,100.08,8371.5,240.0,171.0
L0044409,21122.580999227444,3000.0,0.0,880.0,1211.0
L0044410,43.25006924964488,15.51,0.0,160.0,594.0
L0044411,65954.0700644392,13554.689999999999,0.0,880.0,1248.0
L0044412,723.8159791969182,949.8,0.0,240.0,1197.0
L0044413,891.5173897568695,115.485,0.0,240.0,1329.0
L0044414,1139.9997560968623,250.0,0.0,400.0,370.0
L0044415,1035.4778877043352,450.0,0.0,400.0,140.0
L0044416,6674.42665523462,1913.1899999999998,0.0,1040.0,941.0
L0044417,635.2082495034114,123.76,0.0,240.0,410.0
L0044418,20567.47901673233,8200.32,0.0,320.0,1234.0
L0044419,6357.008722112771,3058.92,0.0,720.0,138.0
L0044420,832.2459285477178,134.715,0.0,240.0,1152.0
L0044421,4737.556370017156,929.655,41912.7085,560.0,0.0
L0044422,25453.414673916363,10974.074999999999,558941.1900000001,400.0,0.0
L0044423,29164.959598318066,43957.95,0.0,80.0,783.0
L0044424,39.427939124964176,10.26,0.0,240.0,219.0
L0044425,7464.336213639155,955.4549999999999,36333.4985,1280.0,1457.0
L0044426,15750.17029207036,3534.93,0.0,1360.0,740.0
L0044427,1412.1401794959977,250.0,0.0,320.0,1426.0
L0044428,379.60230297969656,44.545,0.0,160.0,274.0
L0044429,807.2644780843891,250.0,0.0,240.0,319.0
L0044430,1824.9165262140334,835.1999999999999,0.0,400.0,0.0
L0044431,26456.49025658233,22780.14,0.0,560.0,835.0
L0044432,917.8429960007779,61.27,5174.416000000001,320.0,1088.0
L0044433,9750.01656609471,1353.3899999999999,0.0,1920.0,682.0
L0044434,38538.755138239845,6654.945,0.0,1280.0,647.0
L0044435,4902.286953508942,1811.745,0.0,1280.0,1356.0
L0044436,2176.5334875572753,766.6949999999999,0.0,480.0,1792.0
L0044437,391.8893756246939,63.255,0.0,400.0,964.0
L0044438,767.228903419748,181.365,0.0,400.0,1469.0
L0044439,110.0404619114846,17.385,0.0,240.0,172.0
L0044440,2764.663758149855,642.765,0.0,560.0,0.0
L0044441,7188.217783198298,5805.9,0.0,960.0,944.0
L0044442,1991.7871246470138,1094.475,0.0,880.0,0.0
L0044443,642.85001332568,2664.375,0.0,80.0,405.0
L0044444,13989.640948004275,9707.94,156202.47,1680.0,751.0
L0044445,368.160665951483,71.73,0.0,240.0,0.0
L0044446,7188.052444949299,3600.015,0.0,720.0,212.0
L0044447,6795.164870931683,1550.01,0.0,960.0,1332.0
L0044448,9372.166974544878,1763.7,0.0,1440.0,1413.0
L0044449,2652.4621958655866,1888.29,0.0,240.0,0.0
L0044450,6627.817366763195,2004.87,0.0,320.0,1300.0
L0044451,12413.012585434988,1606.905,0.0,1280.0,1401.0
L0044452,169.03636333234607,22.305,0.0,160.0,280.0
L0044453,1612.0236774539435,1839.375,0.0,160.0,285.0
L0044454,3320.995397366043,1843.935,0.0,160.0,565.0
L0044455,2109.6106112017064,696.5699999999999,0.0,560.0,513.0
L0044456,121.47305731795728,39.93,0.0,160.0,1200.0
L0044457,87632.58446169113,9711.885,0.0,1360.0,159.0
L0044458,3445.0811994270653,1968.5249999999999,0.0,320.0,302.0
L0044459,1683.0899241169168,168.75,14020.392000000002,240.0,1048.0
L0044460,10280.28678164661,1873.6799999999998,0.0,560.0,0.0
L0044461,9579.168460618006,2318.0699999999997,0.0,1360.0,682.0
L0044462,11748.850662028357,5403.75,0.0,400.0,0.0
L0044463,213.53625439302064,25.79,2134.1200000000003,240.0,475.0
L0044464,278.26926746972833,108.5,0.0,240.0,1357.0
L0044465,9219.194114140433,2811.2999999999997,0.0,1520.0,1361.0
L0044466,28203.799500647903,2961.7349999999997,0.0,1360.0,546.0
L0044467,437.24422374727203,58.63,0.0,160.0,921.0
L0044468,2029.2971922554077,1132.26,0.0,560.0,1190.0
L0044469,11602.798547131222,14769.029999999999,0.0,560.0,1192.0
L0044470,6675.233072845861,22100.655,0.0,80.0,641.0
L0044471,3269.6919771659095,3192.63,0.0,160.0,1275.0
L0044472,5108.506069219075,545.46,0.0,1120.0,1459.0
L0044473,8179.443454717714,3107.955,0.0,240.0,428.0
L0044474,117.07753945328295,104.035,0.0,160.0,840.0
L0044475,16367.287446046741,2128.095,0.0,1440.0,1253.0
L0044476,2162.9802004129065,450.0,0.0,720.0,1887.0
L0044477,19087.320943610743,5052.825,0.0,400.0,1206.0
L0044478,2156.2334617838355,839.79,0.0,240.0,912.0
L0044479,168.0610463541746,31.43,0.0,240.0,1296.0
L0044480,406.13727533589116,90.29,0.0,400.0,652.0
L0044481,643.2985654486483,1408.395,0.0,80.0,0.0
L0044482,7371.087174523249,2008.05,0.0,800.0,908.0
L0044483,106836.80639679819,13629.48,0.0,1120.0,1274.0
L0044484,26984.79598318229,5188.514999999999,0.0,1040.0,1140.0
L0044485,7502.158949493626,956.985,0.0,1200.0,862.0
L0044486,14032.19784599308,9847.244999999999,0.0,240.0,1442.0
L0044487,241.24175691161304,45.245,0.0,240.0,2111.0
L0044488,303.2211551895365,83.06,0.0,160.0,1042.0
L0044489,2482.4980162883735,1879.62,0.0,160.0,0.0
L0044490,100.48535689536482,20.445,0.0,320.0,1422.0
L0044491,106451.32304556889,19875.96,0.0,720.0,837.0
L0044492,13494.187163121253,2673.7799999999997,0.0,640.0,988.0
L0044493,4884.956284524388,1738.485,0.0,880.0,752.0
L0044494,85.37918673589826,37.275,0.0,240.0,701.0
L0044495,3917.110096793,1274.49,0.0,1280.0,1350.0
L0044496,13891.412468105085,40188.45,0.0,160.0,0.0
L0044497,187307.85373885112,19783.05,0.0,1520.0,278.0
L0044498,37827.20287034255,8621.445,0.0,960.0,910.0
L0044499,867.5540549458004,73.115,6101.856,240.0,0.0
L0044500,5109.030828226265,1501.3049999999998,0.0,320.0,285.0
L0044501,756.5647449744957,813.735,0.0,80.0,1167.0
L0044502,31712.356184009015,8823.66,0.0,400.0,622.0
L0044503,10776.033718408291,3355.5899999999997,0.0,1280.0,182.0
L0044504,19887.51933235422,20410.649999999998,0.0,480.0,0.0
L0044505,454.13948703965633,1126.935,0.0,80.0,1089.0
L0044506,55.38841665110551,10.0,0.0,320.0,429.0
L0044507,4260.833331979234,2004.21,0.0,720.0,1255.0
L0044508,153.58257943475618,24.175,0.0,160.0,1007.0
L0044509,618.7707782500238,63.825,0.0,320.0,0.0
L0044510,225.34207988969982,61.410000000000004,0.0,240.0,779.0
L0044511,6478.685172099043,997.02,0.0,720.0,726.0
L0044512,7371.716931366809,1840.425,0.0,400.0,0.0
L0044513,33.30964240467176,24.355,0.0,160.0,1437.0
L0044514,460.9318625273369,63.03,0.0,160.0,1406.0
L0044515,251791.38563854917,63269.534999999996,0.0,640.0,0.0
L0044516,14502.61390899457,3000.0,0.0,640.0,0.0
L0044517,1538.0462095463927,1491.615,0.0,160.0,1232.0
L0044518,260.5725759416074,112.26,0.0,240.0,1048.0
L0044519,7156.332077860907,1392.165,56496.472499999996,640.0,1130.0
L0044520,278.6368964412063,176.455,0.0,160.0,1291.0
L0044521,19493.033121203072,2596.92,0.0,1040.0,0.0
L0044522,8352.6519961878,2147.715,0.0,1200.0,483.0
L0044523,119.34819561684505,58.71,0.0,80.0,567.0
L0044524,1072.5562232809748,3681.9449999999997,0.0,80.0,533.0
L0044525,10481.207703177035,3000.0,0.0,560.0,1018.0
L0044526,7888.665177169098,1141.86,0.0,880.0,1229.0
L0044527,7913.5200233866835,956.76,0.0,1200.0,1174.0
L0044528,12393.041162434145,1333.23,0.0,1520.0,373.0
L0044529,24716.485953874206,3830.415,0.0,960.0,1205.0
L0044530,17494.306613005177,2174.955,0.0,1360.0,1697.0
L0044531,12204.978840523549,1118.73,0.0,1440.0,0.0
L0044532,1628.4531611138955,3512.955,0.0,80.0,1718.0
L0044533,13713.834494241866,3507.1349999999998,0.0,400.0,1025.0
L0044534,160303.4952685466,14743.35,662210.8125,1440.0,746.0
L0044535,10323.104919792171,2261.055,0.0,560.0,530.0
L0044536,93.74955299239605,83.81,0.0,160.0,1095.0
L0044537,7633.112402507556,26723.175,0.0,160.0,0.0
L0044538,1859.479035987477,947.91,0.0,720.0,1297.0
L0044539,4472.28819220744,1388.595,0.0,640.0,368.0
L0044540,3676.7002994667737,1015.2149999999999,0.0,640.0,1071.0
L0044541,5823.522414107297,2945.505,0.0,880.0,518.0
L0044542,11045.880894703474,1429.2,0.0,1600.0,268.0
L0044543,20353.851950806027,3000.0,0.0,720.0,163.0
L0044544,0.0,16.425,0.0,80.0,159.0
L0044545,78.82787786252797,24.985,0.0,320.0,636.0
L0044546,43159.928641692946,12840.84,0.0,960.0,658.0
L0044547,389.9856403328478,59.800000000000004,0.0,320.0,149.0
L0044548,127.26451351180671,90.525,0.0,160.0,196.0
L0044549,130638.35113007069,20362.17,0.0,880.0,741.0
L0044550,563.6066850549169,90.69,0.0,160.0,318.0
L0044551,16982.053574043508,18117.434999999998,0.0,560.0,842.0
L0044552,45834.44175807255,11266.5,0.0,800.0,1477.0
L0044553,1033.5473931014444,126.26,0.0,400.0,817.0
L0044554,22980.826022531295,2707.4849999999997,0.0,1360.0,477.0
L0044555,16043.449348448068,6132.51,0.0,1040.0,151.0
L0044556,7100.295626058802,7500.0,0.0,160.0,127.0
L0044557,1071.3247935762722,250.0,0.0,320.0,0.0
L0044558,654.9529104510694,195.49,0.0,160.0,0.0
L0044559,556.3667921146983,853.935,0.0,240.0,1088.0
L0044560,2982.9225192720723,1108.77,0.0,640.0,929.0
L0044561,151768.58716521473,40655.82,0.0,1120.0,672.0
L0044562,10153.564622496684,1567.95,46339.254,640.0,990.0
L0044563,84.48374852845446,19.21,0.0,240.0,1745.0
L0044564,42.51930065265857,40.92,0.0,160.0,532.0
L0044565,23368.149331920446,3091.2149999999997,0.0,640.0,875.0
L0044566,31289.47983229257,2917.095,0.0,1120.0,1031.0
L0044567,61.65791197154672,42.9,0.0,160.0,1451.0
L0044568,632.4440732871742,99.39,0.0,160.0,398.0
L0044569,4318.774179621292,1144.83,0.0,1120.0,739.0
L0044570,7706.881975913346,964.635,35640.904,1040.0,984.0
L0044571,802.89712142298,102.19500000000001,0.0,240.0,1189.0
L0044572,7302.348097811937,1191.825,0.0,1040.0,1317.0
L0044573,849.1085145827942,84.36,0.0,320.0,142.0
L0044574,602.1532566317824,651.9599999999999,0.0,80.0,0.0
L0044575,5951.92674702052,1902.24,0.0,240.0,426.0
L0044576,12481.152631551437,1109.8799999999999,0.0,1440.0,926.0
L0044577,14268.675428817776,3103.875,0.0,1440.0,150.0
L0044578,155.15628184612842,36.57,0.0,240.0,0.0
L0044579,452.2120053754747,52.145,0.0,320.0,179.0
L0044580,4801.161387947649,790.485,35335.1895,640.0,571.0
L0044581,720.2852792044915,63.07,5258.032,240.0,163.0
L0044582,4769.483514828235,730.545,0.0,960.0,833.0
L0044583,6701.535832704129,3000.0,0.0,400.0,1155.0
L0044584,349.9523119329847,46.92,0.0,320.0,1494.0
L0044585,172681.2746576821,32606.594999999998,0.0,1040.0,1916.0
L0044586,27357.550366848336,17250.45,0.0,480.0,0.0
L0044587,13856.57726377015,4067.415,0.0,1200.0,1071.0
L0044588,3286.663006962128,747.27,0.0,800.0,0.0
L0044589,3108.758727704845,756.93,0.0,720.0,778.0
L0044590,23042.421534665868,3000.0,130454.32500000001,1040.0,792.0
L0044591,38959.590300355514,26523.195,0.0,480.0,242.0
L0044592,225.85496280651537,54.95,0.0,320.0,1197.0
L0044593,24788.60554993677,4510.005,0.0,560.0,941.0
L0044594,11039.409578339439,2482.875,0.0,640.0,818.0
L0044595,141.1917509575747,15.99,0.0,160.0,322.0
L0044596,21225.2342869848,3000.0,0.0,1120.0,429.0
L0044597,3879.1067473495377,450.0,0.0,960.0,0.0
L0044598,23184.610466371774,1991.475,0.0,1440.0,1161.0
L0044599,9891.056956304443,2183.3849999999998,0.0,1040.0,970.0
L0044600,933.8523377653211,85.245,7098.928,240.0,166.0
L0044601,4656.732385540828,4817.175,0.0,80.0,1142.0
L0044602,233.1573071326688,42.13,0.0,240.0,1766.0
L0044603,143.81811968900263,16.665,0.0,400.0,902.0
L0044604,5856.640397700518,1214.625,0.0,960.0,1016.0
L0044605,158138.3265174678,26292.42,0.0,1280.0,1143.0
L0044606,63532.06851689756,8034.795,0.0,1760.0,1311.0
L0044607,25394.195078992136,14084.475,0.0,320.0,0.0
L0044608,1491.3865634126496,760.035,0.0,240.0,0.0
L0044609,1381.1756708541513,450.0,0.0,560.0,930.0
L0044610,7245.112709383294,1025.895,0.0,640.0,1450.0
L0044611,737.4858940555528,79.735,0.0,320.0,774.0
L0044612,24006.615969123246,3676.5899999999997,124213.64800000002,1200.0,750.0
L0044613,575.4962294089049,91.985,0.0,240.0,407.0
L0044614,14463.56061214582,2692.29,0.0,880.0,903.0
L0044615,28593.49832630798,3647.19,0.0,1600.0,697.0
L0044616,47504.8523302348,23457.375,0.0,1040.0,0.0
L0044617,1406.5221713374135,1057.11,0.0,240.0,583.0
L0044618,1769.5342461570167,121.145,10222.108,320.0,647.0
L0044619,284.2687462949008,99.105,0.0,240.0,137.0
L0044620,2804.606198772802,1007.3399999999999,0.0,960.0,324.0
L0044621,12707.341920148763,1950.51,0.0,1680.0,1316.0
L0044622,6772.2365096542235,3116.535,0.0,720.0,0.0
L0044623,10380.445779348574,1060.845,0.0,1520.0,1720.0
L0044624,33259.97038722597,13895.31,0.0,880.0,184.0
L0044625,34332.6239529651,7290.344999999999,0.0,960.0,301.0
L0044626,2551.2400671515147,508.935,0.0,480.0,287.0
L0044627,305.24232587530275,48.730000000000004,0.0,320.0,326.0
L0044628,72814.0426138038,9408.525,316138.01249999995,1600.0,637.0
L0044629,110.44185610944406,44.195,0.0,80.0,0.0
L0044630,1726.607618063204,1006.23,0.0,1200.0,172.0
L0044631,49686.37270776339,7500.0,0.0,1120.0,191.0
L0044632,18789.719717177097,7500.0,0.0,640.0,1529.0
L0044633,38758.633574012296,9342.765,0.0,1360.0,1141.0
L0044634,28027.562397935035,3926.64,0.0,1520.0,624.0
L0044635,61987.15961798626,9781.904999999999,0.0,1760.0,454.0
L0044636,595.7440303900838,44.075,3709.5400000000004,320.0,0.0
L0044637,84427.14353209746,27742.98,0.0,560.0,0.0
L0044638,329.4485556931421,31.185000000000002,0.0,320.0,723.0
L0044639,10366.694053775445,3194.9849999999997,0.0,960.0,1041.0
L0044640,285.60024868492036,66.775,0.0,400.0,0.0
L0044641,330.1840020491835,23.075,1954.576,400.0,579.0
L0044642,19991.83739012316,6439.95,0.0,880.0,0.0
L0044643,1037.8085485149174,136.25,0.0,400.0,716.0
L0044644,27550.31874779078,3575.025,0.0,1280.0,286.0
L0044645,1335.1750662767233,1464.3899999999999,0.0,80.0,0.0
L0044646,258.61032046213745,31.86,0.0,160.0,129.0
L0044647,1510.3859606176616,892.485,0.0,1040.0,1132.0
L0044648,16150.72156714768,4853.804999999999,0.0,1200.0,0.0
L0044649,206.2196154589206,106.65,0.0,240.0,1354.0
L0044650,14641.114634939948,3726.165,0.0,1360.0,406.0
L0044651,838.6595642635784,97.465,0.0,400.0,1163.0
L0044652,21647.912098827044,8097.4349999999995,390857.65499999997,640.0,1193.0
L0044653,136.38206141120753,35.76,0.0,320.0,1297.0
L0044654,8714.161867607832,4014.12,0.0,240.0,457.0
L0044655,11962.078540070914,2164.815,0.0,1280.0,644.0
L0044656,38679.17649533603,3528.495,95819.08050000001,1280.0,1116.0
L0044657,72000.71300067972,15655.8,0.0,640.0,503.0
L0044658,17907.404917168617,3127.005,0.0,1280.0,1540.0
L0044659,12544.673506686147,2771.7599999999998,0.0,640.0,0.0
L0044660,1644.6949279479682,450.0,0.0,560.0,444.0
L0044661,13846.63703470287,2779.125,0.0,640.0,535.0
L0044662,9330.61821225565,963.735,0.0,1280.0,1430.0
L0044663,19881.03085472501,1726.6499999999999,0.0,1200.0,399.0
L0044664,233.8215434396267,75.75,0.0,160.0,1284.0
L0044665,74623.97037747354,12429.3,0.0,1360.0,1158.0
L0044666,396.91542059927247,35.795,2995.492,320.0,396.0
L0044667,85.70589534636588,25.830000000000002,0.0,240.0,1298.0
L0044668,5755.870270852633,1775.9399999999998,0.0,400.0,1106.0
L0044669,8748.702307877542,3495.4049999999997,0.0,320.0,0.0
L0044670,641.9576165141539,86.52,0.0,160.0,166.0
L0044671,2785.221207239139,654.54,0.0,1200.0,672.0
L0044672,31518.32016421603,9784.529999999999,0.0,560.0,0.0
L0044673,7796.353111430928,1582.995,0.0,1280.0,1075.0
L0044674,366.12027451857927,138.34,0.0,240.0,0.0
L0044675,89.4317706077546,40.865,0.0,240.0,0.0
L0044676,48052.09753808448,14512.35,0.0,1520.0,1389.0
L0044677,54289.4185527423,14437.619999999999,0.0,1040.0,1051.0
L0044678,6433.766410059482,1820.3999999999999,0.0,400.0,0.0
L0044679,16684.519640537677,4284.36,0.0,1280.0,684.0
L0044680,14416.782823590785,1890.57,71691.31450000001,720.0,193.0
L0044681,3190.2035252106007,2222.415,0.0,160.0,0.0
L0044682,1011.5813310540467,1552.605,0.0,80.0,1309.0
L0044683,19308.337967868836,6133.3949999999995,0.0,400.0,778.0
L0044684,3902.9555286137384,1412.415,0.0,240.0,753.0
L0044685,4911.416713150367,2829.1949999999997,0.0,1040.0,891.0
L0044686,6343.860457130009,3450.705,0.0,880.0,0.0
L0044687,776.5693518637215,185.91,0.0,320.0,1111.0
L0044688,26830.050107240677,4825.785,0.0,1760.0,509.0
L0044689,344.0451326164976,210.62,0.0,160.0,0.0
L0044690,1718.8658578083619,883.8149999999999,0.0,400.0,0.0
L0044691,111.9504985721223,83.99,0.0,80.0,862.0
L0044692,10335.287625327624,5821.469999999999,0.0,720.0,611.0
L0044693,2489.8133374816925,450.0,0.0,960.0,703.0
L0044694,635.9201282285712,82.67,0.0,160.0,450.0
L0044695,5270.466335885228,8091.134999999999,0.0,80.0,160.0
L0044696,74.42578456521034,10.0,0.0,240.0,262.0
L0044697,11823.975350443638,1493.5049999999999,0.0,1360.0,0.0
L0044698,313.54020448135213,44.71,0.0,240.0,274.0
L0044699,20433.374256131334,13717.769999999999,0.0,720.0,1031.0
L0044700,415.40722725559027,76.175,0.0,240.0,1066.0
L0044701,19639.05019303225,2838.96,0.0,1200.0,1115.0
L0044702,6895.644921485847,2062.035,0.0,1600.0,561.0
L0044703,55.08485156396404,48.765,0.0,160.0,281.0
L0044704,27.440189214441926,16.86,0.0,160.0,768.0
L0044705,362.97896937285554,128.225,0.0,240.0,0.0
L0044706,2630.1736346152425,450.0,0.0,1040.0,303.0
L0044707,697.2621942901612,760.6949999999999,0.0,160.0,0.0
L0044708,553.7973803499341,48.805,4068.084,240.0,1376.0
L0044709,1009.9764228979778,2191.23,0.0,80.0,161.0
L0044710,5846.382135225479,575.16,0.0,1840.0,283.0
L0044711,1765.8204314317181,450.0,0.0,1040.0,1203.0
L0044712,89.7825794171542,22.95,0.0,320.0,117.0
L0044713,489.032124180682,39.230000000000004,0.0,320.0,598.0
L0044714,1561.2096073752875,450.0,0.0,800.0,1513.0
L0044715,4518.5807728682275,2097.7799999999997,0.0,960.0,431.0
L0044716,761.5915317066014,87.315,0.0,240.0,1310.0
L0044717,6522.746171370568,1434.345,0.0,640.0,1177.0
L0044718,389.1706611923128,25.93,2190.0040000000004,320.0,240.0
L0044719,17505.226347990847,2522.0099999999998,0.0,1040.0,1495.0
L0044720,1076.755908446107,3227.58,0.0,80.0,538.0
L0044721,52216.01819711999,21994.379999999997,0.0,1600.0,871.0
L0044722,479.223618438961,160.675,0.0,240.0,0.0
L0044723,1666.4953536803832,3043.0499999999997,0.0,160.0,0.0
L0044724,3517.91145469388,450.0,0.0,800.0,995.0
L0044725,858.6235492486227,114.99000000000001,0.0,240.0,447.0
L0044726,1593.7172422817907,250.0,0.0,240.0,0.0
L0044727,15906.422223527916,2614.95,0.0,560.0,359.0
L0044728,7822.233088498413,1826.655,0.0,400.0,332.0
L0044729,1147.8570223427143,895.185,0.0,400.0,1222.0
L0044730,10656.40369015199,1578.495,0.0,1440.0,216.0
L0044731,336.3655594675988,68.33,0.0,320.0,559.0
L0044732,19013.61271659226,11484.645,0.0,960.0,334.0
L0044733,31398.304458387356,3000.0,138103.905,1040.0,249.0
L0044734,6126.896325246598,1452.03,0.0,320.0,0.0
L0044735,15323.396657667308,3236.9849999999997,0.0,960.0,173.0
L0044736,3072.694750031307,1120.77,0.0,640.0,2212.0
L0044737,1434.1519181111828,775.5749999999999,0.0,880.0,115.0
L0044738,223.48064033769072,42.29,0.0,320.0,0.0
L0044739,909.0960328759068,983.0849999999999,0.0,160.0,0.0
L0044740,69.21139921423048,20.845,0.0,160.0,534.0
L0044741,15275.388618243858,1626.885,0.0,1280.0,1066.0
L0044742,11451.9262816751,1412.085,0.0,1280.0,0.0
L0044743,165.14376958798618,51.425000000000004,0.0,80.0,0.0
L0044744,85.75025024847127,30.945,0.0,240.0,973.0
L0044745,180.79992747299374,40.87,0.0,240.0,0.0
L0044746,693.5187723886594,172.125,0.0,160.0,0.0
L0044747,182.26613354539498,32.705,0.0,320.0,888.0
L0044748,58302.919678575294,9998.16,491559.915,1360.0,226.0
L0044749,1075.7337279284186,90.46000000000001,7549.860000000001,240.0,293.0
L0044750,126.3462551791221,33.35,0.0,160.0,204.0
L0044751,15059.700655975985,3057.705,0.0,1520.0,246.0
L0044752,536.4997327728383,96.545,0.0,160.0,413.0
L0044753,3524.0351092131436,5599.635,0.0,80.0,0.0
L0044754,3502.858092505834,916.74,0.0,880.0,1475.0
L0044755,30449.815756982192,3028.74,0.0,1760.0,513.0
L0044756,363.7056414157897,34.82,0.0,320.0,0.0
L0044757,930.7370171378553,534.99,0.0,160.0,1126.0
L0044758,7944.092499836086,6244.035,0.0,1200.0,659.0
