loan_id,customer_id,segment
L0044424,C035799,1. BNPL (all grades)
L0044425,C035800,2. Personal Prime (A-B)
L0044426,C035801,2. Personal Prime (A-B)
L0044427,C035802,1. BNPL (all grades)
L0044428,C035803,1. BNPL (all grades)
L0044429,C035804,1. BNPL (all grades)
L0044430,C035804,2. Personal Prime (A-B)
L0044431,C035805,5. SME Prime (A-B)
L0044432,C035806,1. BNPL (all grades)
L0044433,C035807,2. Personal Prime (A-B)
L0044434,C035808,6. SME Non-prime (C-D-E)
L0044435,C035809,2. Personal Prime (A-B)
L0044436,C035810,2. Personal Prime (A-B)
L0044437,C035811,1. BNPL (all grades)
L0044438,C035812,1. BNPL (all grades)
L0044439,C035813,1. BNPL (all grades)
L0044440,C035813,3. Personal Mid (C)
L0044441,C035814,5. SME Prime (A-B)
L0044442,C035814,2. Personal Prime (A-B)
L0044443,C035815,2. Personal Prime (A-B)
L0044444,C035816,5. SME Prime (A-B)
L0044445,C035816,1. BNPL (all grades)
L0044446,C035817,2. Personal Prime (A-B)
L0044447,C035818,2. Personal Prime (A-B)
L0044448,C035819,2. Personal Prime (A-B)
L0044449,C035819,2. Personal Prime (A-B)
L0044450,C035820,4. Personal Subprime (D-E)
L0044451,C035821,3. Personal Mid (C)
L0044452,C035822,1. BNPL (all grades)
L0044453,C035823,2. Personal Prime (A-B)
L0044454,C035824,4. Personal Subprime (D-E)
L0044455,C035825,2. Personal Prime (A-B)
L0044456,C035826,1. BNPL (all grades)
L0044457,C035827,6. SME Non-prime (C-D-E)
L0044458,C035828,2. Personal Prime (A-B)
L0044459,C035829,1. BNPL (all grades)
L0044460,C035829,4. Personal Subprime (D-E)
L0044461,C035830,2. Personal Prime (A-B)
L0044462,C035830,2. Personal Prime (A-B)
L0044463,C035831,1. BNPL (all grades)
L0044464,C035832,1. BNPL (all grades)
L0044465,C035833,2. Personal Prime (A-B)
L0044466,C035834,3. Personal Mid (C)
L0044467,C035835,1. BNPL (all grades)
L0044468,C035836,2. Personal Prime (A-B)
L0044469,C035837,5. SME Prime (A-B)
L0044470,C035838,5. SME Prime (A-B)
L0044471,C035839,2. Personal Prime (A-B)
L0044472,C035840,4. Personal Subprime (D-E)
L0044473,C035841,4. Personal Subprime (D-E)
L0044474,C035842,1. BNPL (all grades)
L0044475,C035843,3. Personal Mid (C)
L0044476,C035844,3. Personal Mid (C)
L0044477,C035845,6. SME Non-prime (C-D-E)
L0044478,C035846,4. Personal Subprime (D-E)
L0044479,C035847,1. BNPL (all grades)
L0044480,C035848,1. BNPL (all grades)
L0044481,C035848,2. Personal Prime (A-B)
L0044482,C035849,3. Personal Mid (C)
L0044483,C035850,6. SME Non-prime (C-D-E)
L0044484,C035851,6. SME Non-prime (C-D-E)
L0044485,C035852,4. Personal Subprime (D-E)
L0044486,C035853,6. SME Non-prime (C-D-E)
L0044487,C035854,1. BNPL (all grades)
L0044488,C035855,1. BNPL (all grades)
L0044489,C035855,3. Personal Mid (C)
L0044490,C035856,1. BNPL (all grades)
L0044491,C035857,6. SME Non-prime (C-D-E)
L0044492,C035858,4. Personal Subprime (D-E)
L0044493,C035859,2. Personal Prime (A-B)
L0044494,C035860,1. BNPL (all grades)
L0044495,C035861,2. Personal Prime (A-B)
L0044496,C035861,5. SME Prime (A-B)
L0044497,C035862,6. SME Non-prime (C-D-E)
L0044498,C035863,6. SME Non-prime (C-D-E)
L0044499,C035863,1. BNPL (all grades)
L0044500,C035864,4. Personal Subprime (D-E)
L0044501,C035865,4. Personal Subprime (D-E)
L0044502,C035866,6. SME Non-prime (C-D-E)
L0044503,C035867,2. Personal Prime (A-B)
L0044504,C035867,5. SME Prime (A-B)
L0044505,C035868,2. Personal Prime (A-B)
L0044506,C035869,1. BNPL (all grades)
L0044507,C035870,2. Personal Prime (A-B)
L0044508,C035871,1. BNPL (all grades)
L0044509,C035871,1. BNPL (all grades)
L0044510,C035872,1. BNPL (all grades)
L0044511,C035873,4. Personal Subprime (D-E)
L0044512,C035873,4. Personal Subprime (D-E)
L0044513,C035874,1. BNPL (all grades)
L0044514,C035875,1. BNPL (all grades)
L0044515,C035875,6. SME Non-prime (C-D-E)
L0044516,C035875,6. SME Non-prime (C-D-E)
L0044517,C035876,2. Personal Prime (A-B)
L0044518,C035877,1. BNPL (all grades)
L0044519,C035878,3. Personal Mid (C)
L0044520,C035879,1. BNPL (all grades)
L0044521,C035879,3. Personal Mid (C)
L0044522,C035880,2. Personal Prime (A-B)
L0044523,C035881,1. BNPL (all grades)
L0044524,C035882,5. SME Prime (A-B)
L0044525,C035883,6. SME Non-prime (C-D-E)
L0044526,C035884,4. Personal Subprime (D-E)
L0044527,C035885,3. Personal Mid (C)
L0044528,C035886,3. Personal Mid (C)
L0044529,C035887,3. Personal Mid (C)
L0044530,C035888,4. Personal Subprime (D-E)
L0044531,C035888,4. Personal Subprime (D-E)
L0044532,C035889,6. SME Non-prime (C-D-E)
L0044533,C035890,4. Personal Subprime (D-E)
L0044534,C035891,6. SME Non-prime (C-D-E)
L0044535,C035892,3. Personal Mid (C)
L0044536,C035893,1. BNPL (all grades)
L0044537,C035893,5. SME Prime (A-B)
L0044538,C035894,2. Personal Prime (A-B)
L0044539,C035895,2. Personal Prime (A-B)
L0044540,C035896,2. Personal Prime (A-B)
L0044541,C035897,2. Personal Prime (A-B)
L0044542,C035898,2. Personal Prime (A-B)
L0044543,C035899,6. SME Non-prime (C-D-E)
L0044544,C035900,1. BNPL (all grades)
L0044545,C035901,1. BNPL (all grades)
L0044546,C035902,5. SME Prime (A-B)
L0044547,C035903,1. BNPL (all grades)
L0044548,C035904,1. BNPL (all grades)
L0044549,C035905,6. SME Non-prime (C-D-E)
L0044550,C035906,1. BNPL (all grades)
L0044551,C035907,5. SME Prime (A-B)
L0044552,C035908,6. SME Non-prime (C-D-E)
L0044553,C035909,1. BNPL (all grades)
L0044554,C035910,4. Personal Subprime (D-E)
L0044555,C035911,5. SME Prime (A-B)
L0044556,C035912,2. Personal Prime (A-B)
L0044557,C035912,1. BNPL (all grades)
L0044558,C035912,1. BNPL (all grades)
L0044559,C035913,2. Personal Prime (A-B)
L0044560,C035914,3. Personal Mid (C)
L0044561,C035915,6. SME Non-prime (C-D-E)
L0044562,C035916,4. Personal Subprime (D-E)
L0044563,C035917,1. BNPL (all grades)
L0044564,C035918,1. BNPL (all grades)
L0044565,C035919,4. Personal Subprime (D-E)
L0044566,C035920,4. Personal Subprime (D-E)
L0044567,C035921,1. BNPL (all grades)
L0044568,C035922,1. BNPL (all grades)
L0044569,C035923,2. Personal Prime (A-B)
L0044570,C035924,3. Personal Mid (C)
L0044571,C035925,1. BNPL (all grades)
L0044572,C035926,3. Personal Mid (C)
L0044573,C035927,1. BNPL (all grades)
L0044574,C035927,4. Personal Subprime (D-E)
L0044575,C035928,4. Personal Subprime (D-E)
L0044576,C035929,4. Personal Subprime (D-E)
L0044577,C035930,2. Personal Prime (A-B)
L0044578,C035930,1. BNPL (all grades)
L0044579,C035931,1. BNPL (all grades)
L0044580,C035932,3. Personal Mid (C)
L0044581,C035933,1. BNPL (all grades)
L0044582,C035934,3. Personal Mid (C)
L0044583,C035935,6. SME Non-prime (C-D-E)
L0044584,C035936,1. BNPL (all grades)
L0044585,C035937,6. SME Non-prime (C-D-E)
L0044586,C035937,5. SME Prime (A-B)
L0044587,C035938,6. SME Non-prime (C-D-E)
L0044588,C035938,3. Personal Mid (C)
L0044589,C035939,4. Personal Subprime (D-E)
L0044590,C035940,6. SME Non-prime (C-D-E)
L0044591,C035941,5. SME Prime (A-B)
L0044592,C035942,1. BNPL (all grades)
L0044593,C035943,4. Personal Subprime (D-E)
L0044594,C035944,3. Personal Mid (C)
L0044595,C035945,1. BNPL (all grades)
L0044596,C035946,6. SME Non-prime (C-D-E)
L0044597,C035946,4. Personal Subprime (D-E)
L0044598,C035947,4. Personal Subprime (D-E)
L0044599,C035948,2. Personal Prime (A-B)
L0044600,C035949,1. BNPL (all grades)
L0044601,C035950,4. Personal Subprime (D-E)
L0044602,C035951,1. BNPL (all grades)
L0044603,C035952,1. BNPL (all grades)
L0044604,C035953,3. Personal Mid (C)
L0044605,C035954,6. SME Non-prime (C-D-E)
L0044606,C035955,6. SME Non-prime (C-D-E)
L0044607,C035955,6. SME Non-prime (C-D-E)
L0044608,C035955,3. Personal Mid (C)
L0044609,C035956,3. Personal Mid (C)
L0044610,C035957,4. Personal Subprime (D-E)
L0044611,C035958,1. BNPL (all grades)
L0044612,C035959,2. Personal Prime (A-B)
L0044613,C035960,1. BNPL (all grades)
L0044614,C035961,3. Personal Mid (C)
L0044615,C035962,2. Personal Prime (A-B)
L0044616,C035962,5. SME Prime (A-B)
L0044617,C035963,2. Personal Prime (A-B)
L0044618,C035964,1. BNPL (all grades)
L0044619,C035965,1. BNPL (all grades)
L0044620,C035966,2. Personal Prime (A-B)
L0044621,C035967,2. Personal Prime (A-B)
L0044622,C035967,2. Personal Prime (A-B)
L0044623,C035968,4. Personal Subprime (D-E)
L0044624,C035969,6. SME Non-prime (C-D-E)
L0044625,C035970,6. SME Non-prime (C-D-E)
L0044626,C035971,4. Personal Subprime (D-E)
L0044627,C035972,1. BNPL (all grades)
L0044628,C035973,6. SME Non-prime (C-D-E)
L0044629,C035973,1. BNPL (all grades)
L0044630,C035974,2. Personal Prime (A-B)
L0044631,C035975,3. Personal Mid (C)
L0044632,C035976,3. Personal Mid (C)
L0044633,C035977,6. SME Non-prime (C-D-E)
L0044634,C035978,6. SME Non-prime (C-D-E)
L0044635,C035979,6. SME Non-prime (C-D-E)
L0044636,C035979,1. BNPL (all grades)
L0044637,C035979,6. SME Non-prime (C-D-E)
L0044638,C035980,1. BNPL (all grades)
L0044639,C035981,2. Personal Prime (A-B)
L0044640,C035981,1. BNPL (all grades)
L0044641,C035982,1. BNPL (all grades)
L0044642,C035982,5. SME Prime (A-B)
L0044643,C035983,1. BNPL (all grades)
L0044644,C035984,4. Personal Subprime (D-E)
L0044645,C035984,4. Personal Subprime (D-E)
L0044646,C035985,1. BNPL (all grades)
L0044647,C035986,2. Personal Prime (A-B)
L0044648,C035986,2. Personal Prime (A-B)
L0044649,C035987,1. BNPL (all grades)
L0044650,C035988,2. Personal Prime (A-B)
L0044651,C035989,1. BNPL (all grades)
L0044652,C035990,5. SME Prime (A-B)
L0044653,C035991,1. BNPL (all grades)
L0044654,C035992,6. SME Non-prime (C-D-E)
L0044655,C035993,3. Personal Mid (C)
L0044656,C035994,4. Personal Subprime (D-E)
L0044657,C035995,6. SME Non-prime (C-D-E)
L0044658,C035996,3. Personal Mid (C)
L0044659,C035996,3. Personal Mid (C)
L0044660,C035997,4. Personal Subprime (D-E)
L0044661,C035998,3. Personal Mid (C)
L0044662,C035999,3. Personal Mid (C)
L0044663,C036000,4. Personal Subprime (D-E)
L0044664,C036001,1. BNPL (all grades)
L0044665,C036002,6. SME Non-prime (C-D-E)
L0044666,C036003,1. BNPL (all grades)
L0044667,C036004,1. BNPL (all grades)
L0044668,C036005,3. Personal Mid (C)
L0044669,C036005,6. SME Non-prime (C-D-E)
L0044670,C036006,1. BNPL (all grades)
L0044671,C036007,2. Personal Prime (A-B)
L0044672,C036007,6. SME Non-prime (C-D-E)
L0044673,C036008,2. Personal Prime (A-B)
L0044674,C036008,1. BNPL (all grades)
L0044675,C036008,1. BNPL (all grades)
L0044676,C036009,5. SME Prime (A-B)
L0044677,C036010,6. SME Non-prime (C-D-E)
L0044678,C036010,3. Personal Mid (C)
L0044679,C036011,2. Personal Prime (A-B)
L0044680,C036012,4. Personal Subprime (D-E)
L0044681,C036012,3. Personal Mid (C)
L0044682,C036013,3. Personal Mid (C)
L0044683,C036014,3. Personal Mid (C)
L0044684,C036015,4. Personal Subprime (D-E)
L0044685,C036016,2. Personal Prime (A-B)
L0044686,C036016,2. Personal Prime (A-B)
L0044687,C036017,1. BNPL (all grades)
L0044688,C036018,5. SME Prime (A-B)
L0044689,C036018,1. BNPL (all grades)
L0044690,C036018,2. Personal Prime (A-B)
L0044691,C036019,1. BNPL (all grades)
L0044692,C036020,2. Personal Prime (A-B)
L0044693,C036021,4. Personal Subprime (D-E)
L0044694,C036022,1. BNPL (all grades)
L0044695,C036023,6. SME Non-prime (C-D-E)
L0044696,C036024,1. BNPL (all grades)
L0044697,C036024,3. Personal Mid (C)
L0044698,C036025,1. BNPL (all grades)
L0044699,C036026,5. SME Prime (A-B)
L0044700,C036027,1. BNPL (all grades)
L0044701,C036028,3. Personal Mid (C)
L0044702,C036029,2. Personal Prime (A-B)
L0044703,C036030,1. BNPL (all grades)
L0044704,C036031,1. BNPL (all grades)
L0044705,C036031,1. BNPL (all grades)
L0044706,C036032,2. Personal Prime (A-B)
L0044707,C036032,2. Personal Prime (A-B)
L0044708,C036033,1. BNPL (all grades)
L0044709,C036034,2. Personal Prime (A-B)
L0044710,C036035,3. Personal Mid (C)
L0044711,C036036,2. Personal Prime (A-B)
L0044712,C036037,1. BNPL (all grades)
L0044713,C036038,1. BNPL (all grades)
L0044714,C036039,2. Personal Prime (A-B)
L0044715,C036040,2. Personal Prime (A-B)
L0044716,C036041,1. BNPL (all grades)
L0044717,C036042,3. Personal Mid (C)
L0044718,C036043,1. BNPL (all grades)
L0044719,C036044,4. Personal Subprime (D-E)
L0044720,C036045,2. Personal Prime (A-B)
L0044721,C036046,5. SME Prime (A-B)
L0044722,C036046,1. BNPL (all grades)
L0044723,C036046,2. Personal Prime (A-B)
L0044724,C036047,4. Personal Subprime (D-E)
L0044725,C036048,1. BNPL (all grades)
L0044726,C036048,1. BNPL (all grades)
L0044727,C036049,4. Personal Subprime (D-E)
L0044728,C036050,4. Personal Subprime (D-E)
L0044729,C036051,2. Personal Prime (A-B)
L0044730,C036052,3. Personal Mid (C)
L0044731,C036053,1. BNPL (all grades)
L0044732,C036054,5. SME Prime (A-B)
L0044733,C036055,6. SME Non-prime (C-D-E)
L0044734,C036055,4. Personal Subprime (D-E)
L0044735,C036056,3. Personal Mid (C)
L0044736,C036057,2. Personal Prime (A-B)
L0044737,C036058,2. Personal Prime (A-B)
L0044738,C036058,1. BNPL (all grades)
L0044739,C036058,2. Personal Prime (A-B)
L0044740,C036059,1. BNPL (all grades)
L0044741,C036060,3. Personal Mid (C)
L0044742,C036060,3. Personal Mid (C)
L0044743,C036060,1. BNPL (all grades)
L0044744,C036061,1. BNPL (all grades)
L0044745,C036061,1. BNPL (all grades)
L0044746,C036061,1. BNPL (all grades)
L0044747,C036062,1. BNPL (all grades)
L0044748,C036063,5. SME Prime (A-B)
L0044749,C036064,1. BNPL (all grades)
L0044750,C036065,1. BNPL (all grades)
L0044751,C036066,2. Personal Prime (A-B)
L0044752,C036067,1. BNPL (all grades)
L0044753,C036067,6. SME Non-prime (C-D-E)
L0044754,C036068,2. Personal Prime (A-B)
L0044755,C036069,3. Personal Mid (C)
L0044756,C036069,1. BNPL (all grades)
L0044757,C036070,4. Personal Subprime (D-E)
L0044758,C036071,5. SME Prime (A-B)
L0044759,C036072,3. Personal Mid (C)
L0044760,C036073,6. SME Non-prime (C-D-E)
L0044761,C036073,6. SME Non-prime (C-D-E)
L0044762,C036074,6. SME Non-prime (C-D-E)
L0044763,C036075,4. Personal Subprime (D-E)
L0044764,C036076,2. Personal Prime (A-B)
L0044765,C036076,5. SME Prime (A-B)
L0044766,C036077,4. Personal Subprime (D-E)
L0044767,C036078,1. BNPL (all grades)
L0044768,C036079,4. Personal Subprime (D-E)
L0044769,C036079,1. BNPL (all grades)
L0044770,C036079,6. SME Non-prime (C-D-E)
L0044771,C036080,3. Personal Mid (C)
L0044772,C036081,1. BNPL (all grades)
L0044773,C036081,4. Personal Subprime (D-E)
L0044774,C036082,2. Personal Prime (A-B)
L0044775,C036083,5. SME Prime (A-B)
L0044776,C036084,2. Personal Prime (A-B)
L0044777,C036085,6. SME Non-prime (C-D-E)
L0044778,C036086,5. SME Prime (A-B)
L0044779,C036087,1. BNPL (all grades)
L0044780,C036088,1. BNPL (all grades)
L0044781,C036089,2. Personal Prime (A-B)
L0044782,C036089,2. Personal Prime (A-B)
L0044783,C036090,2. Personal Prime (A-B)
L0044784,C036091,2. Personal Prime (A-B)
L0044785,C036092,1. BNPL (all grades)
L0044786,C036093,2. Personal Prime (A-B)
L0044787,C036093,3. Personal Mid (C)
L0044788,C036094,5. SME Prime (A-B)
L0044789,C036095,6. SME Non-prime (C-D-E)
L0044790,C036095,1. BNPL (all grades)
L0044791,C036096,6. SME Non-prime (C-D-E)
L0044792,C036097,2. Personal Prime (A-B)
L0044793,C036098,4. Personal Subprime (D-E)
L0044794,C036099,4. Personal Subprime (D-E)
L0044795,C036100,6. SME Non-prime (C-D-E)
L0044796,C036101,2. Personal Prime (A-B)
L0044797,C036102,1. BNPL (all grades)
L0044798,C036103,1. BNPL (all grades)
L0044799,C036104,3. Personal Mid (C)
L0044800,C036105,1. BNPL (all grades)
L0044801,C036106,4. Personal Subprime (D-E)
L0044802,C036106,6. SME Non-prime (C-D-E)
L0044803,C036107,2. Personal Prime (A-B)
L0044804,C036108,1. BNPL (all grades)
L0044805,C036109,2. Personal Prime (A-B)
L0044806,C036110,2. Personal Prime (A-B)
L0044807,C036110,2. Personal Prime (A-B)
L0044808,C036111,5. SME Prime (A-B)
L0044809,C036112,4. Personal Subprime (D-E)
L0044810,C036113,2. Personal Prime (A-B)
L0044811,C036114,2. Personal Prime (A-B)
L0044812,C036114,2. Personal Prime (A-B)
L0044813,C036115,1. BNPL (all grades)
L0044814,C036116,2. Personal Prime (A-B)
L0044815,C036117,5. SME Prime (A-B)
L0044816,C036118,4. Personal Subprime (D-E)
L0044817,C036119,2. Personal Prime (A-B)
L0044818,C036120,2. Personal Prime (A-B)
L0044819,C036120,1. BNPL (all grades)
L0044820,C036121,4. Personal Subprime (D-E)
L0044821,C036122,4. Personal Subprime (D-E)
L0044822,C036123,1. BNPL (all grades)
L0044823,C036124,3. Personal Mid (C)
L0044824,C036124,3. Personal Mid (C)
L0044825,C036124,6. SME Non-prime (C-D-E)
L0044826,C036125,2. Personal Prime (A-B)
L0044827,C036125,1. BNPL (all grades)
L0044828,C036126,5. SME Prime (A-B)
L0044829,C036127,1. BNPL (all grades)
L0044830,C036128,3. Personal Mid (C)
L0044831,C036129,3. Personal Mid (C)
L0044832,C036130,6. SME Non-prime (C-D-E)
L0044833,C036130,5. SME Prime (A-B)
L0044834,C036131,2. Personal Prime (A-B)
L0044835,C036132,1. BNPL (all grades)
L0044836,C036133,1. BNPL (all grades)
L0044837,C036134,1. BNPL (all grades)
L0044838,C036135,2. Personal Prime (A-B)
L0044839,C036135,3. Personal Mid (C)
L0044840,C036136,1. BNPL (all grades)
L0044841,C036137,1. BNPL (all grades)
L0044842,C036138,5. SME Prime (A-B)
L0044843,C036139,3. Personal Mid (C)
L0044844,C036140,3. Personal Mid (C)
L0044845,C036141,5. SME Prime (A-B)
L0044846,C036141,2. Personal Prime (A-B)
L0044847,C036142,6. SME Non-prime (C-D-E)
L0044848,C036143,1. BNPL (all grades)
L0044849,C036144,1. BNPL (all grades)
L0044850,C036145,4. Personal Subprime (D-E)
L0044851,C036145,4. Personal Subprime (D-E)
L0044852,C036145,1. BNPL (all grades)
L0044853,C036146,2. Personal Prime (A-B)
L0044854,C036147,1. BNPL (all grades)
L0044855,C036148,1. BNPL (all grades)
L0044856,C036149,1. BNPL (all grades)
L0044857,C036150,6. SME Non-prime (C-D-E)
L0044858,C036151,1. BNPL (all grades)
L0044859,C036152,2. Personal Prime (A-B)
L0044860,C036153,5. SME Prime (A-B)
L0044861,C036154,4. Personal Subprime (D-E)
L0044862,C036155,5. SME Prime (A-B)
L0044863,C036155,1. BNPL (all grades)
L0044864,C036156,3. Personal Mid (C)
L0044865,C036157,2. Personal Prime (A-B)
L0044866,C036158,1. BNPL (all grades)
L0044867,C036159,3. Personal Mid (C)
L0044868,C036160,2. Personal Prime (A-B)
L0044869,C036161,1. BNPL (all grades)
L0044870,C036161,4. Personal Subprime (D-E)
L0044871,C036161,4. Personal Subprime (D-E)
L0044872,C036162,6. SME Non-prime (C-D-E)
L0044873,C036163,2. Personal Prime (A-B)
L0044874,C036164,6. SME Non-prime (C-D-E)
L0044875,C036165,2. Personal Prime (A-B)
L0044876,C036165,2. Personal Prime (A-B)
L0044877,C036166,4. Personal Subprime (D-E)
L0044878,C036167,2. Personal Prime (A-B)
L0044879,C036168,5. SME Prime (A-B)
L0044880,C036169,1. BNPL (all grades)
L0044881,C036170,4. Personal Subprime (D-E)
L0044882,C036171,2. Personal Prime (A-B)
L0044883,C036171,2. Personal Prime (A-B)
L0044884,C036172,6. SME Non-prime (C-D-E)
L0044885,C036173,6. SME Non-prime (C-D-E)
L0044886,C036174,5. SME Prime (A-B)
L0044887,C036175,3. Personal Mid (C)
L0044888,C036176,4. Personal Subprime (D-E)
L0044889,C036177,2. Personal Prime (A-B)
L0044890,C036178,6. SME Non-prime (C-D-E)
L0044891,C036179,3. Personal Mid (C)
L0044892,C036179,3. Personal Mid (C)
L0044893,C036180,1. BNPL (all grades)
L0044894,C036181,1. BNPL (all grades)
L0044895,C036182,3. Personal Mid (C)
L0044896,C036182,6. SME Non-prime (C-D-E)
L0044897,C036183,3. Personal Mid (C)
L0044898,C036184,6. SME Non-prime (C-D-E)
L0044899,C036185,4. Personal Subprime (D-E)
L0044900,C036185,1. BNPL (all grades)
L0044901,C036185,4. Personal Subprime (D-E)
L0044902,C036186,2. Personal Prime (A-B)
L0044903,C036187,1. BNPL (all grades)
L0044904,C036188,3. Personal Mid (C)
L0044905,C036189,4. Personal Subprime (D-E)
L0044906,C036190,2. Personal Prime (A-B)
L0044907,C036191,3. Personal Mid (C)
L0044908,C036191,3. Personal Mid (C)
L0044909,C036191,3. Personal Mid (C)
L0044910,C036192,1. BNPL (all grades)
L0044911,C036192,2. Personal Prime (A-B)
L0044912,C036192,2. Personal Prime (A-B)
L0044913,C036193,1. BNPL (all grades)
L0044914,C036194,1. BNPL (all grades)
L0044915,C036194,6. SME Non-prime (C-D-E)
L0044916,C036194,1. BNPL (all grades)
L0044917,C036195,5. SME Prime (A-B)
L0044918,C036195,3. Personal Mid (C)
L0044919,C036196,3. Personal Mid (C)
L0044920,C036197,6. SME Non-prime (C-D-E)
L0044921,C036198,1. BNPL (all grades)
L0044922,C036199,2. Personal Prime (A-B)
L0044923,C036200,1. BNPL (all grades)
L0044924,C036201,2. Personal Prime (A-B)
L0044925,C036202,3. Personal Mid (C)
L0044926,C036202,2. Personal Prime (A-B)
L0044927,C036202,2. Personal Prime (A-B)
L0044928,C036203,5. SME Prime (A-B)
L0044929,C036204,1. BNPL (all grades)
L0044930,C036205,3. Personal Mid (C)
L0044931,C036206,2. Personal Prime (A-B)
L0044932,C036207,6. SME Non-prime (C-D-E)
L0044933,C036208,4. Personal Subprime (D-E)
L0044934,C036209,2. Personal Prime (A-B)
L0044935,C036210,2. Personal Prime (A-B)
L0044936,C036211,4. Personal Subprime (D-E)
L0044937,C036212,5. SME Prime (A-B)
L0044938,C036213,2. Personal Prime (A-B)
L0044939,C036214,6. SME Non-prime (C-D-E)
L0044940,C036215,2. Personal Prime (A-B)
L0044941,C036215,1. BNPL (all grades)
L0044942,C036216,1. BNPL (all grades)
L0044943,C036217,3. Personal Mid (C)
L0044944,C036218,1. BNPL (all grades)
L0044945,C036219,5. SME Prime (A-B)
L0044946,C036220,1. BNPL (all grades)
L0044947,C036221,3. Personal Mid (C)
L0044948,C036222,3. Personal Mid (C)
L0044949,C036223,3. Personal Mid (C)
L0044950,C036224,1. BNPL (all grades)
L0044951,C036225,6. SME Non-prime (C-D-E)
L0044952,C036226,2. Personal Prime (A-B)
L0044953,C036226,1. BNPL (all grades)
L0044954,C036227,6. SME Non-prime (C-D-E)
L0044955,C036228,2. Personal Prime (A-B)
L0044956,C036229,1. BNPL (all grades)
L0044957,C036229,6. SME Non-prime (C-D-E)
L0044958,C036230,4. Personal Subprime (D-E)
L0044959,C036231,1. BNPL (all grades)
L0044960,C036232,5. SME Prime (A-B)
L0044961,C036232,1. BNPL (all grades)
L0044962,C036233,2. Personal Prime (A-B)
L0044963,C036234,1. BNPL (all grades)
L0044964,C036235,2. Personal Prime (A-B)
L0044965,C036236,4. Personal Subprime (D-E)
L0044966,C036237,1. BNPL (all grades)
L0044967,C036238,1. BNPL (all grades)
L0044968,C036238,1. BNPL (all grades)
L0044969,C036239,3. Personal Mid (C)
L0044970,C036240,6. SME Non-prime (C-D-E)
L0044971,C036240,1. BNPL (all grades)
L0044972,C036240,1. BNPL (all grades)
L0044973,C036241,2. Personal Prime (A-B)
L0044974,C036241,3. Personal Mid (C)
L0044975,C036242,3. Personal Mid (C)
L0044976,C036243,5. SME Prime (A-B)
L0044977,C036243,2. Personal Prime (A-B)
L0044978,C036244,5. SME Prime (A-B)
L0044979,C036244,1. BNPL (all grades)
L0044980,C036245,2. Personal Prime (A-B)
L0044981,C036246,2. Personal Prime (A-B)
L0044982,C036247,2. Personal Prime (A-B)
L0044983,C036248,1. BNPL (all grades)
L0044984,C036249,5. SME Prime (A-B)
L0044985,C036250,5. SME Prime (A-B)
L0044986,C036251,4. Personal Subprime (D-E)
L0044987,C036251,1. BNPL (all grades)
L0044988,C036252,2. Personal Prime (A-B)
L0044989,C036253,4. Personal Subprime (D-E)
L0044990,C036254,2. Personal Prime (A-B)
L0044991,C036255,5. SME Prime (A-B)
L0044992,C036256,1. BNPL (all grades)
L0044993,C036257,3. Personal Mid (C)
L0044994,C036258,3. Personal Mid (C)
L0044995,C036258,1. BNPL (all grades)
L0044996,C036259,3. Personal Mid (C)
L0044997,C036260,1. BNPL (all grades)
L0044998,C036260,6. SME Non-prime (C-D-E)
L0044999,C036261,6. SME Non-prime (C-D-E)
L0045000,C036262,4. Personal Subprime (D-E)
L0045001,C036262,1. BNPL (all grades)
L0045002,C036263,1. BNPL (all grades)
L0045003,C036264,3. Personal Mid (C)
L0045004,C036265,4. Personal Subprime (D-E)
L0045005,C036266,1. BNPL (all grades)
L0045006,C036267,2. Personal Prime (A-B)
L0045007,C036268,4. Personal Subprime (D-E)
L0045008,C036269,1. BNPL (all grades)
L0045009,C036270,2. Personal Prime (A-B)
L0045010,C036271,2. Personal Prime (A-B)
L0045011,C036272,6. SME Non-prime (C-D-E)
L0045012,C036273,1. BNPL (all grades)
L0045013,C036274,2. Personal Prime (A-B)
L0045014,C036274,2. Personal Prime (A-B)
L0045015,C036274,1. BNPL (all grades)
L0045016,C036275,5. SME Prime (A-B)
L0045017,C036276,4. Personal Subprime (D-E)
L0045018,C036277,1. BNPL (all grades)
L0045019,C036278,5. SME Prime (A-B)
L0045020,C036279,1. BNPL (all grades)
L0045021,C036280,1. BNPL (all grades)
L0045022,C036281,1. BNPL (all grades)
L0045023,C036281,2. Personal Prime (A-B)
L0045024,C036282,3. Personal Mid (C)
L0045025,C036283,2. Personal Prime (A-B)
L0045026,C036284,2. Personal Prime (A-B)
L0045027,C036285,6. SME Non-prime (C-D-E)
L0045028,C036286,5. SME Prime (A-B)
L0045029,C036286,1. BNPL (all grades)
L0045030,C036286,2. Personal Prime (A-B)
L0045031,C036287,1. BNPL (all grades)
L0045032,C036288,6. SME Non-prime (C-D-E)
L0045033,C036289,6. SME Non-prime (C-D-E)
L0045034,C036290,1. BNPL (all grades)
L0045035,C036291,2. Personal Prime (A-B)
L0045036,C036292,1. BNPL (all grades)
L0045037,C036292,2. Personal Prime (A-B)
L0045038,C036293,3. Personal Mid (C)
L0045039,C036294,5. SME Prime (A-B)
L0045040,C036295,2. Personal Prime (A-B)
L0045041,C036296,1. BNPL (all grades)
L0045042,C036296,5. SME Prime (A-B)
L0045043,C036297,6. SME Non-prime (C-D-E)
