loan_id,customer_id,segment,product_type,obs_month,dpd_current,ews_score,band,is_behavioural_distress,recommended_action
L0033647,C027073,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033672,C027094,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033704,C027124,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033726,C027143,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033727,C027144,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033738,C027154,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033779,C027186,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033798,C027203,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033821,C027222,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033828,C027227,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033847,C027240,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033863,C027253,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033886,C027273,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033887,C027274,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033950,C027322,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033988,C027352,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0033989,C027352,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034006,C027365,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034038,C027391,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034040,C027392,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034049,C027401,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034105,C027448,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034128,C027469,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034132,C027472,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034155,C027493,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034192,C027529,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034244,C027574,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034245,C027575,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034257,C027587,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034268,C027595,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034282,C027608,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034315,C027639,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034366,C027677,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034378,C027687,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034400,C027707,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034414,C027717,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034457,C027751,5. SME Non-prime (C-E),SME,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0034525,C027806,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034545,C027824,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034550,C027829,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034612,C027878,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034626,C027889,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034648,C027908,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034656,C027915,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034657,C027915,1. BNPL (grade A-C),BNPL,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0034760,C027997,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034774,C028005,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034800,C028027,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034808,C028034,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034830,C028051,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034834,C028055,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034850,C028065,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034861,C028073,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0034946,C028143,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0034958,C028155,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035059,C028228,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035100,C028260,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035182,C028330,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035183,C028330,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035190,C028336,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035204,C028345,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035205,C028345,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035207,C028347,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035219,C028355,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035231,C028365,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035234,C028368,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035242,C028374,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035272,C028399,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035324,C028440,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035335,C028446,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035413,C028515,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0035425,C028524,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035447,C028544,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035490,C028581,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035505,C028594,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035507,C028596,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035554,C028631,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035620,C028687,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035643,C028701,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035690,C028738,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035714,C028757,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035715,C028758,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035724,C028765,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035757,C028790,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035762,C028794,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035808,C028829,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035809,C028830,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035810,C028831,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035857,C028868,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0035859,C028870,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0035978,C028970,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036108,C029077,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036168,C029132,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036169,C029133,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036174,C029137,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036182,C029144,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036183,C029144,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036188,C029148,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036210,C029167,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036225,C029180,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036240,C029190,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036311,C029251,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036325,C029264,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036341,C029279,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036357,C029292,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036377,C029308,1. BNPL (grade A-C),BNPL,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0036397,C029327,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036451,C029370,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036502,C029410,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036505,C029413,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036536,C029440,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036567,C029464,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036576,C029471,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036579,C029473,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036592,C029484,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036628,C029507,5. SME Non-prime (C-E),SME,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0036676,C029543,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036677,C029543,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036777,C029626,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036815,C029660,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036835,C029677,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036839,C029680,3. Personal Non-prime (C-E),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0036843,C029683,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036851,C029689,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036877,C029712,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036937,C029756,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0036944,C029763,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037015,C029817,4. SME Prime (A-B),SME,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0037017,C029819,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037067,C029857,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037084,C029873,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037106,C029890,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037118,C029900,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037174,C029945,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037175,C029945,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037192,C029960,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037206,C029973,2. Personal Prime (A-B),Personal,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0037210,C029977,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037253,C030013,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037279,C030034,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037308,C030057,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037311,C030060,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037314,C030063,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037358,C030101,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037361,C030103,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037411,C030140,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037461,C030178,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037466,C030182,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037480,C030191,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037481,C030192,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037504,C030214,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037558,C030261,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037560,C030263,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037568,C030270,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037592,C030293,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037603,C030300,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037616,C030312,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037621,C030315,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037622,C030315,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037638,C030329,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037651,C030341,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037669,C030353,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037683,C030367,6. Subprime BNPL (D-E),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037733,C030408,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037751,C030423,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037779,C030447,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037848,C030498,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0037866,C030510,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038041,C030648,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038048,C030654,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038058,C030663,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038085,C030686,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038093,C030693,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038129,C030724,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038130,C030724,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038192,C030777,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038197,C030781,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038202,C030785,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038206,C030788,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038213,C030794,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038224,C030803,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038258,C030834,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038263,C030839,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038344,C030905,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038477,C031004,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038482,C031007,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038562,C031078,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038570,C031083,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038612,C031116,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038613,C031116,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038615,C031118,4. SME Prime (A-B),SME,2026-03,15,0.0028,AMBER,0,watchlist / monitor monthly
L0038637,C031136,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038650,C031144,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038661,C031151,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038668,C031156,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038669,C031157,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038683,C031166,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038702,C031182,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038703,C031183,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038704,C031183,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038722,C031196,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038727,C031201,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038761,C031226,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038769,C031233,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038820,C031274,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038821,C031274,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038831,C031284,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038840,C031291,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038882,C031328,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038885,C031330,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038889,C031334,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038900,C031343,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038966,C031397,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038982,C031409,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0038987,C031413,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039046,C031459,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039054,C031465,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039058,C031469,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039070,C031478,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039094,C031496,6. Subprime BNPL (D-E),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039150,C031547,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039197,C031584,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039198,C031584,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039202,C031588,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039218,C031601,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039220,C031602,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039226,C031606,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039240,C031620,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039258,C031632,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039274,C031645,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039337,C031690,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039361,C031711,5. SME Non-prime (C-E),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039448,C031782,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039487,C031816,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039561,C031877,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039573,C031888,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039584,C031896,2. Personal Prime (A-B),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039587,C031898,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039611,C031919,4. SME Prime (A-B),SME,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039652,C031951,3. Personal Non-prime (C-E),Personal,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
L0039653,C031951,1. BNPL (grade A-C),BNPL,2026-03,0,0.0028,AMBER,0,watchlist / monitor monthly
